SerialNumber,DeviceUUID,OperatingSystem,OSVersion,KernelVersion,MacId,IMEI,ShippingDate,MicroControllerChipNumber,NetworkType,CommunicationProtocol,DataProtocol,IsWifiSupportAvailable,isStreamingMediaSupportAvailable,sensorType,FirmwareVersion,IsCertificateAdded,CertificatePath,IsL3,IsCapableOfPatching
SN23010002511,850c73e6-623b-4622-b5e4-9e3646b98a47,TINYOS,1.6.0.0,1.6.0.0,850c73e6-623b-4622-b5e4-9e3646b98a47,850c73e6-623b-4622-b5e4-9e3646b98a47,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002512,f0daa7ae-024b-4f7f-97b8-c2805890c42d,TINYOS,1.6.0.0,1.6.0.0,f0daa7ae-024b-4f7f-97b8-c2805890c42d,f0daa7ae-024b-4f7f-97b8-c2805890c42d,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002513,c1658b96-8e4f-4fdb-848d-35b55f370533,TINYOS,1.6.0.0,1.6.0.0,c1658b96-8e4f-4fdb-848d-35b55f370533,c1658b96-8e4f-4fdb-848d-35b55f370533,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002514,17162da9-e170-4dad-9e10-049ce70fa85f,TINYOS,1.6.0.0,1.6.0.0,17162da9-e170-4dad-9e10-049ce70fa85f,17162da9-e170-4dad-9e10-049ce70fa85f,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002515,3fbf4839-b6c7-40c5-bfe8-44584e0b705e,TINYOS,1.6.0.0,1.6.0.0,3fbf4839-b6c7-40c5-bfe8-44584e0b705e,3fbf4839-b6c7-40c5-bfe8-44584e0b705e,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002516,d10ac2a0-45d5-4948-ade6-7e999b6c4756,TINYOS,1.6.0.0,1.6.0.0,d10ac2a0-45d5-4948-ade6-7e999b6c4756,d10ac2a0-45d5-4948-ade6-7e999b6c4756,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002517,fa4273d9-b822-432a-9daf-1444cfb4df7e,TINYOS,1.6.0.0,1.6.0.0,fa4273d9-b822-432a-9daf-1444cfb4df7e,fa4273d9-b822-432a-9daf-1444cfb4df7e,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002518,4c7bc855-b686-4865-93b9-ec82a94efa4e,TINYOS,1.6.0.0,1.6.0.0,4c7bc855-b686-4865-93b9-ec82a94efa4e,4c7bc855-b686-4865-93b9-ec82a94efa4e,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002519,1560dbc3-2c3b-4804-a9f7-505a706e13c6,TINYOS,1.6.0.0,1.6.0.0,1560dbc3-2c3b-4804-a9f7-505a706e13c6,1560dbc3-2c3b-4804-a9f7-505a706e13c6,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002520,ea5e66f9-c17d-4003-9519-c78e5ac5675c,TINYOS,1.6.0.0,1.6.0.0,ea5e66f9-c17d-4003-9519-c78e5ac5675c,ea5e66f9-c17d-4003-9519-c78e5ac5675c,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002521,d5c247db-ee25-466b-940f-89cebf982188,TINYOS,1.6.0.0,1.6.0.0,d5c247db-ee25-466b-940f-89cebf982188,d5c247db-ee25-466b-940f-89cebf982188,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002522,a541d656-8d01-43cb-bb36-bdfad8eb1305,TINYOS,1.6.0.0,1.6.0.0,a541d656-8d01-43cb-bb36-bdfad8eb1305,a541d656-8d01-43cb-bb36-bdfad8eb1305,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002523,d5efd493-e268-49fb-bfbf-777c2a5b780b,TINYOS,1.6.0.0,1.6.0.0,d5efd493-e268-49fb-bfbf-777c2a5b780b,d5efd493-e268-49fb-bfbf-777c2a5b780b,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002524,5d25c9c7-394e-45bc-a596-463b6ec4a7b1,TINYOS,1.6.0.0,1.6.0.0,5d25c9c7-394e-45bc-a596-463b6ec4a7b1,5d25c9c7-394e-45bc-a596-463b6ec4a7b1,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002525,ab3268d2-3ed0-4777-a82a-9feecc4074db,TINYOS,1.6.0.0,1.6.0.0,ab3268d2-3ed0-4777-a82a-9feecc4074db,ab3268d2-3ed0-4777-a82a-9feecc4074db,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002526,d93142d5-5eed-4f53-9bc7-52444c84644b,TINYOS,1.6.0.0,1.6.0.0,d93142d5-5eed-4f53-9bc7-52444c84644b,d93142d5-5eed-4f53-9bc7-52444c84644b,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002527,453ede6b-af1e-4a8a-b47f-22862e17ec63,TINYOS,1.6.0.0,1.6.0.0,453ede6b-af1e-4a8a-b47f-22862e17ec63,453ede6b-af1e-4a8a-b47f-22862e17ec63,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002528,016f4a6c-2a23-4b7c-a6de-c2e241db12d3,TINYOS,1.6.0.0,1.6.0.0,016f4a6c-2a23-4b7c-a6de-c2e241db12d3,016f4a6c-2a23-4b7c-a6de-c2e241db12d3,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002529,957472e5-8f32-47e0-a826-dc93ce5ca66b,TINYOS,1.6.0.0,1.6.0.0,957472e5-8f32-47e0-a826-dc93ce5ca66b,957472e5-8f32-47e0-a826-dc93ce5ca66b,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002530,d30d4d6d-2289-4d4c-983f-3395ca0d6774,TINYOS,1.6.0.0,1.6.0.0,d30d4d6d-2289-4d4c-983f-3395ca0d6774,d30d4d6d-2289-4d4c-983f-3395ca0d6774,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002531,39e99302-adc1-45ad-aa6e-465e5fc6c2c3,TINYOS,1.6.0.0,1.6.0.0,39e99302-adc1-45ad-aa6e-465e5fc6c2c3,39e99302-adc1-45ad-aa6e-465e5fc6c2c3,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002532,63379d84-df9a-4cbe-8de7-76d46b2acb3e,TINYOS,1.6.0.0,1.6.0.0,63379d84-df9a-4cbe-8de7-76d46b2acb3e,63379d84-df9a-4cbe-8de7-76d46b2acb3e,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002533,f566141c-d141-469c-9445-d8982e6e75cf,TINYOS,1.6.0.0,1.6.0.0,f566141c-d141-469c-9445-d8982e6e75cf,f566141c-d141-469c-9445-d8982e6e75cf,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002534,a6c01cea-895c-4fc7-95c3-ba02a41896f4,TINYOS,1.6.0.0,1.6.0.0,a6c01cea-895c-4fc7-95c3-ba02a41896f4,a6c01cea-895c-4fc7-95c3-ba02a41896f4,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002535,e295978e-590a-4dc9-8bdc-0c95759c3d4f,TINYOS,1.6.0.0,1.6.0.0,e295978e-590a-4dc9-8bdc-0c95759c3d4f,e295978e-590a-4dc9-8bdc-0c95759c3d4f,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002536,ec90b649-a752-4597-8f65-c6c2d277ab47,TINYOS,1.6.0.0,1.6.0.0,ec90b649-a752-4597-8f65-c6c2d277ab47,ec90b649-a752-4597-8f65-c6c2d277ab47,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002537,d740bfba-9c15-49b7-b7d1-899b7c21baf5,TINYOS,1.6.0.0,1.6.0.0,d740bfba-9c15-49b7-b7d1-899b7c21baf5,d740bfba-9c15-49b7-b7d1-899b7c21baf5,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002538,10ce9183-4a82-4f7e-8292-0b3797ba8137,TINYOS,1.6.0.0,1.6.0.0,10ce9183-4a82-4f7e-8292-0b3797ba8137,10ce9183-4a82-4f7e-8292-0b3797ba8137,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002539,78af134c-c1a7-4665-b013-730f1a414461,TINYOS,1.6.0.0,1.6.0.0,78af134c-c1a7-4665-b013-730f1a414461,78af134c-c1a7-4665-b013-730f1a414461,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002540,0d1ea498-916e-4730-9f30-9d78f6369db7,TINYOS,1.6.0.0,1.6.0.0,0d1ea498-916e-4730-9f30-9d78f6369db7,0d1ea498-916e-4730-9f30-9d78f6369db7,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002541,20f6eef2-3004-4b9a-a3ab-631794e5de5c,TINYOS,1.6.0.0,1.6.0.0,20f6eef2-3004-4b9a-a3ab-631794e5de5c,20f6eef2-3004-4b9a-a3ab-631794e5de5c,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002542,61dce9c8-d0ae-4152-a4d9-7eeb6d49aa66,TINYOS,1.6.0.0,1.6.0.0,61dce9c8-d0ae-4152-a4d9-7eeb6d49aa66,61dce9c8-d0ae-4152-a4d9-7eeb6d49aa66,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002543,05dceec8-f249-40ba-b036-045e961d82ff,TINYOS,1.6.0.0,1.6.0.0,05dceec8-f249-40ba-b036-045e961d82ff,05dceec8-f249-40ba-b036-045e961d82ff,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002544,ae157369-f40a-4030-aa6d-939b7d26ba1a,TINYOS,1.6.0.0,1.6.0.0,ae157369-f40a-4030-aa6d-939b7d26ba1a,ae157369-f40a-4030-aa6d-939b7d26ba1a,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002545,1ee408ce-7a33-4462-950d-a70d5fad9810,TINYOS,1.6.0.0,1.6.0.0,1ee408ce-7a33-4462-950d-a70d5fad9810,1ee408ce-7a33-4462-950d-a70d5fad9810,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002546,de300738-aefa-40c6-b6cd-e706576d8e56,TINYOS,1.6.0.0,1.6.0.0,de300738-aefa-40c6-b6cd-e706576d8e56,de300738-aefa-40c6-b6cd-e706576d8e56,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002547,3453105d-0721-4a00-97ae-cb7dc7b41139,TINYOS,1.6.0.0,1.6.0.0,3453105d-0721-4a00-97ae-cb7dc7b41139,3453105d-0721-4a00-97ae-cb7dc7b41139,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002548,a3b0114f-b734-4dc8-b64b-6a268c347764,TINYOS,1.6.0.0,1.6.0.0,a3b0114f-b734-4dc8-b64b-6a268c347764,a3b0114f-b734-4dc8-b64b-6a268c347764,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002549,75a33b42-f4c7-40ca-9f6a-0f93ad2c82ed,TINYOS,1.6.0.0,1.6.0.0,75a33b42-f4c7-40ca-9f6a-0f93ad2c82ed,75a33b42-f4c7-40ca-9f6a-0f93ad2c82ed,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002550,7fb2aba7-d068-4e82-8597-906009e398b8,TINYOS,1.6.0.0,1.6.0.0,7fb2aba7-d068-4e82-8597-906009e398b8,7fb2aba7-d068-4e82-8597-906009e398b8,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002551,8fc2f067-e1a2-445e-b088-fee4f6e64452,TINYOS,1.6.0.0,1.6.0.0,8fc2f067-e1a2-445e-b088-fee4f6e64452,8fc2f067-e1a2-445e-b088-fee4f6e64452,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002552,3fe572bb-702b-4bf4-b061-0816698cfefb,TINYOS,1.6.0.0,1.6.0.0,3fe572bb-702b-4bf4-b061-0816698cfefb,3fe572bb-702b-4bf4-b061-0816698cfefb,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002553,3dc28a20-0fcb-476d-8a94-2811707f22be,TINYOS,1.6.0.0,1.6.0.0,3dc28a20-0fcb-476d-8a94-2811707f22be,3dc28a20-0fcb-476d-8a94-2811707f22be,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002554,1bfbdcbc-0cbd-40a0-8a6d-ef074a06e99b,TINYOS,1.6.0.0,1.6.0.0,1bfbdcbc-0cbd-40a0-8a6d-ef074a06e99b,1bfbdcbc-0cbd-40a0-8a6d-ef074a06e99b,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002555,4d1ec2cc-e641-469e-a8b1-c13359604ec2,TINYOS,1.6.0.0,1.6.0.0,4d1ec2cc-e641-469e-a8b1-c13359604ec2,4d1ec2cc-e641-469e-a8b1-c13359604ec2,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002556,69ceca3c-3015-4c3a-9c25-7700dd742591,TINYOS,1.6.0.0,1.6.0.0,69ceca3c-3015-4c3a-9c25-7700dd742591,69ceca3c-3015-4c3a-9c25-7700dd742591,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002557,e82bcea2-243a-4871-98ff-d852c8356a2d,TINYOS,1.6.0.0,1.6.0.0,e82bcea2-243a-4871-98ff-d852c8356a2d,e82bcea2-243a-4871-98ff-d852c8356a2d,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002558,dcfa762e-58c2-4514-b1f8-b9bcaa343b4d,TINYOS,1.6.0.0,1.6.0.0,dcfa762e-58c2-4514-b1f8-b9bcaa343b4d,dcfa762e-58c2-4514-b1f8-b9bcaa343b4d,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002559,fac208c1-cf31-480f-b29e-845c55b955a4,TINYOS,1.6.0.0,1.6.0.0,fac208c1-cf31-480f-b29e-845c55b955a4,fac208c1-cf31-480f-b29e-845c55b955a4,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002560,65211faf-5ed3-4d54-9899-1705016d3ad5,TINYOS,1.6.0.0,1.6.0.0,65211faf-5ed3-4d54-9899-1705016d3ad5,65211faf-5ed3-4d54-9899-1705016d3ad5,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002561,b566d9d0-a2ea-4f22-bb94-85cb894e79e1,TINYOS,1.6.0.0,1.6.0.0,b566d9d0-a2ea-4f22-bb94-85cb894e79e1,b566d9d0-a2ea-4f22-bb94-85cb894e79e1,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002562,cbb66b94-52c9-49da-b3b7-dc723853c2d3,TINYOS,1.6.0.0,1.6.0.0,cbb66b94-52c9-49da-b3b7-dc723853c2d3,cbb66b94-52c9-49da-b3b7-dc723853c2d3,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002563,ab2cbd44-b6e7-4a18-be1b-4c66d8e64255,TINYOS,1.6.0.0,1.6.0.0,ab2cbd44-b6e7-4a18-be1b-4c66d8e64255,ab2cbd44-b6e7-4a18-be1b-4c66d8e64255,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002564,9feb2aa7-d121-42c6-bf91-7ccdca5fbb18,TINYOS,1.6.0.0,1.6.0.0,9feb2aa7-d121-42c6-bf91-7ccdca5fbb18,9feb2aa7-d121-42c6-bf91-7ccdca5fbb18,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002565,482554a6-2132-4079-9aa0-fe70c177ca41,TINYOS,1.6.0.0,1.6.0.0,482554a6-2132-4079-9aa0-fe70c177ca41,482554a6-2132-4079-9aa0-fe70c177ca41,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002566,fcdbdcfa-aa47-4931-a7a3-cdf28f469f94,TINYOS,1.6.0.0,1.6.0.0,fcdbdcfa-aa47-4931-a7a3-cdf28f469f94,fcdbdcfa-aa47-4931-a7a3-cdf28f469f94,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002567,a68e0b96-e511-43b2-864c-f18d03628f99,TINYOS,1.6.0.0,1.6.0.0,a68e0b96-e511-43b2-864c-f18d03628f99,a68e0b96-e511-43b2-864c-f18d03628f99,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002568,03f40f5b-f197-49f7-a563-b9d1ec4930e2,TINYOS,1.6.0.0,1.6.0.0,03f40f5b-f197-49f7-a563-b9d1ec4930e2,03f40f5b-f197-49f7-a563-b9d1ec4930e2,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002569,561468af-b442-4a96-8634-3f8314891755,TINYOS,1.6.0.0,1.6.0.0,561468af-b442-4a96-8634-3f8314891755,561468af-b442-4a96-8634-3f8314891755,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002570,b794f65e-b250-4b61-86ae-f0c09f1ea437,TINYOS,1.6.0.0,1.6.0.0,b794f65e-b250-4b61-86ae-f0c09f1ea437,b794f65e-b250-4b61-86ae-f0c09f1ea437,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002571,c7329e0b-29b4-4009-bca7-853a94af1f61,TINYOS,1.6.0.0,1.6.0.0,c7329e0b-29b4-4009-bca7-853a94af1f61,c7329e0b-29b4-4009-bca7-853a94af1f61,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002572,96e6ead5-ade2-4be2-9afa-b213a3f8b205,TINYOS,1.6.0.0,1.6.0.0,96e6ead5-ade2-4be2-9afa-b213a3f8b205,96e6ead5-ade2-4be2-9afa-b213a3f8b205,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002573,ddaabb11-2079-462f-b35c-558573a774b2,TINYOS,1.6.0.0,1.6.0.0,ddaabb11-2079-462f-b35c-558573a774b2,ddaabb11-2079-462f-b35c-558573a774b2,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002574,aff9b8b9-f9ee-4390-a102-2ad63e6845e2,TINYOS,1.6.0.0,1.6.0.0,aff9b8b9-f9ee-4390-a102-2ad63e6845e2,aff9b8b9-f9ee-4390-a102-2ad63e6845e2,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002575,16c6090d-f2c4-4333-a165-e55c3470c53e,TINYOS,1.6.0.0,1.6.0.0,16c6090d-f2c4-4333-a165-e55c3470c53e,16c6090d-f2c4-4333-a165-e55c3470c53e,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002576,a75bff03-cc0c-46c0-9c3b-72fa096f0d06,TINYOS,1.6.0.0,1.6.0.0,a75bff03-cc0c-46c0-9c3b-72fa096f0d06,a75bff03-cc0c-46c0-9c3b-72fa096f0d06,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002577,720854e2-37ea-470d-8056-5197e37180db,TINYOS,1.6.0.0,1.6.0.0,720854e2-37ea-470d-8056-5197e37180db,720854e2-37ea-470d-8056-5197e37180db,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002578,bf1ae348-22e7-4cfa-9031-a11b8452304d,TINYOS,1.6.0.0,1.6.0.0,bf1ae348-22e7-4cfa-9031-a11b8452304d,bf1ae348-22e7-4cfa-9031-a11b8452304d,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002579,0f5fe60e-4ada-40f5-8f99-1d2c083409f9,TINYOS,1.6.0.0,1.6.0.0,0f5fe60e-4ada-40f5-8f99-1d2c083409f9,0f5fe60e-4ada-40f5-8f99-1d2c083409f9,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002580,1849ad9f-f185-4571-8819-48d5b04826a9,TINYOS,1.6.0.0,1.6.0.0,1849ad9f-f185-4571-8819-48d5b04826a9,1849ad9f-f185-4571-8819-48d5b04826a9,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002581,39819c7c-ff93-4e93-9939-72283ee7f653,TINYOS,1.6.0.0,1.6.0.0,39819c7c-ff93-4e93-9939-72283ee7f653,39819c7c-ff93-4e93-9939-72283ee7f653,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002582,6628ecaa-61e1-4c24-9569-8df8fd8e2f3b,TINYOS,1.6.0.0,1.6.0.0,6628ecaa-61e1-4c24-9569-8df8fd8e2f3b,6628ecaa-61e1-4c24-9569-8df8fd8e2f3b,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002583,f0d08941-f72a-4d6d-8798-86f99994a865,TINYOS,1.6.0.0,1.6.0.0,f0d08941-f72a-4d6d-8798-86f99994a865,f0d08941-f72a-4d6d-8798-86f99994a865,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002584,f45b871e-eb16-4ee5-bb05-0b788055b6fe,TINYOS,1.6.0.0,1.6.0.0,f45b871e-eb16-4ee5-bb05-0b788055b6fe,f45b871e-eb16-4ee5-bb05-0b788055b6fe,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002585,98f75cd7-b9d8-451f-8398-562a4e5d51dc,TINYOS,1.6.0.0,1.6.0.0,98f75cd7-b9d8-451f-8398-562a4e5d51dc,98f75cd7-b9d8-451f-8398-562a4e5d51dc,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002586,6e0e22e6-feb5-4e02-b02f-d5e9fb7c49e2,TINYOS,1.6.0.0,1.6.0.0,6e0e22e6-feb5-4e02-b02f-d5e9fb7c49e2,6e0e22e6-feb5-4e02-b02f-d5e9fb7c49e2,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002587,1f8bed50-9e71-4464-92e3-3c9167fb16d8,TINYOS,1.6.0.0,1.6.0.0,1f8bed50-9e71-4464-92e3-3c9167fb16d8,1f8bed50-9e71-4464-92e3-3c9167fb16d8,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
SN23010002588,b6cc19f0-05e6-44f5-a03b-ea49b9dbeea5,TINYOS,1.6.0.0,1.6.0.0,b6cc19f0-05e6-44f5-a03b-ea49b9dbeea5,b6cc19f0-05e6-44f5-a03b-ea49b9dbeea5,26-10-2020,Atmega256-rfr2,WIRELESS,6LoWPAN,COAP,NO,NO,actisen,1.6.0.0,NO,,NO,YES
